Source,Destination IP,Volume,Destination Domain,Destination Latitude,Destination Longitude
Google onHub,52.216.112.156,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.40.148,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.40.148,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.94.19,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.94.19,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.10.59,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.10.59,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.9.251,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.9.251,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.1.160,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.1.160,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.129.115,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.129.115,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.101.75,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.101.75,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.137.252,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.137.252,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.46.68,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.46.68,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.248.188,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.248.188,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.9.244,3358,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.9.244,1126,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.84.251,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.84.251,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),52.11.35.6,3724,ec2-52-11-35-6.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,52.216.233.251,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.233.251,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.85.203,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.85.203,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo Look,162.159.200.1,90,time.cloudflare.com,52.30905151,4.940189838
LG smart TV,52.216.110.99,3358,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.110.99,1126,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.20.187,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.20.187,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.184.83,3358,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.184.83,1126,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.143.28,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.143.28,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.30.28,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.30.28,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),54.186.143.36,6273,ec2-54-186-143-36.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,52.216.146.251,6716,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.146.251,2252,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo Look,52.216.236.139,485,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Echo Look,52.45.237.36,90,ec2-52-45-237-36.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.205.67,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.205.67,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.165.107,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.165.107,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.133.115,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.133.115,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.204.154.252,2121,ec2-54-204-154-252.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.108.19,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.108.19,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.106.132,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.106.132,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.230.139,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.230.139,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.77.12,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.77.12,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.12.12,3424,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.12.12,1192,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.88.219,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.88.219,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.249.236,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.249.236,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.205.219,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.205.219,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.16.128,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.16.128,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,23.204.252.114,4626,a23-204-252-114.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
LG smart TV,52.216.138.235,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.138.235,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.25.220,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.25.220,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.0.43,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.0.43,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.28.252,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.28.252,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.106.212,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.106.212,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.112.27,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.112.27,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.16.52,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.16.52,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),23.52.177.21,3093,a23-52-177-21.deploy.static.akamaitechnologies.com,34.04563904,-118.2416382
LG smart TV,52.216.200.3,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.200.3,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.186.35,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.186.35,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.10.139,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.10.139,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.38.20,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.38.20,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.96.35,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.96.35,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.45.12,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.45.12,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.111.35,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.111.35,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.139.227,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.139.227,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.96.219,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.96.219,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.147.19,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.147.19,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.215.230,10676,server-99-84-215-230.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.216.251.28,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.251.28,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.137.220,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.137.220,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.8.180,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.8.180,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.136.99,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.136.99,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.169.211,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.169.211,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.29.196,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.29.196,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,54.231.32.99,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,54.231.32.99,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.184.27,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.184.27,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.200.163,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.200.163,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),99.86.230.6,2600,server-99-86-230-6.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.216.243.156,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.243.156,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Samsung Smartthings hub2,3.19.36.3,1962310,ec2-3-19-36-3.us-east-2.compute.amazonaws.com,39.99557877,-82.99945831
Motog Phone,99.86.185.33,5426,server-99-86-185-33.iad79.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.222.89,1357,server-99-84-222-89.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.216.139.195,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.139.195,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.145.187,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.145.187,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.141.108,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.141.108,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.110.123,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.110.123,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.85.147,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.85.147,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.0.212,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.0.212,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.250.60,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.250.60,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.101.195,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.101.195,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.1.16,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.1.16,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),23.202.233.236,3030,a23-202-233-236.deploy.static.akamaitechnologies.com,41.84885025,-87.67124939
Desktop (server),99.84.102.33,3430,server-99-84-102-33.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.217.39.228,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.39.228,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.26.236,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.26.236,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.206.163,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.206.163,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),104.102.253.71,3180,a104-102-253-71.deploy.static.akamaitechnologies.com,40.75891113,-73.97901917
LG smart TV,52.216.237.83,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.237.83,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.25.84,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.25.84,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.81.168,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.81.168,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),52.43.230.97,6339,ec2-52-43-230-97.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),99.84.216.73,2666,server-99-84-216-73.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.216.110.235,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.110.235,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.107.148,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.107.148,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.17.184,1223,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.17.184,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.250,32655,ec2-3-91-171-250.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.39.107.80,8555,ec2-52-39-107-80.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,54.152.254.123,272,ec2-54-152-254-123.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,172.217.164.142,270700,iad30s24-in-f14.1e100.net,38.98371887,-77.38275909
LG smart TV,172.217.8.4,11212,iad23s59-in-f4.1e100.net,38.98371887,-77.38275909
LG smart TV,52.3.68.14,1906,ec2-52-3-68-14.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.143.196,539,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.143.196,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,99.84.222.154,1272,server-99-84-222-154.iad79.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,99.84.222.154,1272,server-99-84-222-154.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,34.226.24.249,90,ec2-34-226-24-249.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,34.226.24.249,90,ec2-34-226-24-249.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,142.147.92.5,90,ntp.xtom.com,37.52878952,-121.9103165
Google onHub,142.147.92.5,90,ntp.xtom.com,37.52878952,-121.9103165
LG smart TV,52.22.188.197,2785,ec2-52-22-188-197.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.22.188.197,2785,ec2-52-22-188-197.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,99.84.102.113,1866,server-99-84-102-113.iad79.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,99.84.102.113,1866,server-99-84-102-113.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,173.0.48.220,90,smtp.us.naz.com,47.49010849,-122.2915268
LG smart TV,99.84.106.175,296,server-99-84-106-175.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.216.232.211,148,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,99.84.106.143,148,server-99-84-106-143.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,99.84.106.49,148,server-99-84-106-49.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,99.84.106.104,734,server-99-84-106-104.iad79.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,99.84.106.104,660,server-99-84-106-104.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,99.86.230.61,589,server-99-86-230-61.iad79.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,99.86.230.61,589,server-99-86-230-61.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.45.87.193,150221,ec2-52-45-87-193.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.45.87.193,150981,ec2-52-45-87-193.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,99.84.106.173,1567,server-99-84-106-173.iad79.r.cloudfront.net,38.9068985,-77.02839661
Google onHub,99.84.106.173,1567,server-99-84-106-173.iad79.r.cloudfront.net,38.9068985,-77.02839661
Echo Look,18.215.240.129,23550,ec2-18-215-240-129.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo Look,52.217.32.188,4514856,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.236.219,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.236.219,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.29.212,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.29.212,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.232.147,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.232.147,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),104.117.189.71,2616,a104-117-189-71.deploy.static.akamaitechnologies.com,41.84885025,-87.67124939
LG smart TV,52.216.8.163,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.8.163,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.19.72,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.19.72,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.46.100,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.46.100,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.192.32,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.192.32,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),99.84.216.32,4173,server-99-84-216-32.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.217.10.180,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.10.180,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.138.59,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.138.59,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.132.147,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.132.147,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.249.100,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.249.100,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.8.83,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.8.83,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.9.52,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.9.52,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.141.172,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.141.172,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),23.77.241.84,2611,a23-77-241-84.deploy.static.akamaitechnologies.com,40.75891113,-73.97901917
LG smart TV,52.216.241.156,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.241.156,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),99.86.230.39,2600,server-99-86-230-39.iad79.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),99.84.102.56,13495,server-99-84-102-56.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.216.134.27,3358,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.134.27,1126,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.139.3,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.139.3,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.102.97,9343,server-99-84-102-97.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.216.105.83,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.105.83,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.78.20,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.78.20,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.216.9,17681,server-99-84-216-9.iad79.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.217.13.244,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.13.244,563,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.217.8.204,2187,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.217.8.204,2271,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.101.67,1745,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Google onHub,52.216.101.67,629,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.216.134.107,1679,s3-1-w.amazonaws.com,39.04370117,-77.47419739
